LOCATION_ID,SAMPLE_DATE,ANALYTICAL_METHOD,PARAMETER_NAME,PARAMETER_CODE,ANALYSIS_TYPE_CODE,SAMPLE_PURPOSE,FIELD_PREPARATION_CODE,DETECT_FLAG,REPORT_RESULT,REPORT_METHOD_DETECTION_LIMIT,REPORT_DETECTION_LIMIT,,,REPORT_UNITS,DILUTION_FACTOR,SAMPLE_TYPE,LAB_QUALIFIER,VALIDATION_QUALIFIER,VALIDATION_REASON_CODES,BEST_VALUE_FLAG,LAB_ID,FIELD_SAMPLE_ID,SAMPLE_USAGE_CODE,SAMPLING_PLAN_NAME,CHAIN_OF_CUSTODY_NO,SAMPLE_TIME,,,,
MCOI-6,02/08/2017,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,57.2,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-17-129290,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-993,13:00,,,,MCOI-642774Sulfate57.2CAMO-17-12929013:00
R-1,05/19/2005,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.65,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05050G01R01,,,137024,10:40,,,,R-138491Sulfate3.65GF05050G01R0110:40
R-1,09/12/2005,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.27,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05080G01R01,,,145457,12:37,,,,R-138607Sulfate3.27GF05080G01R0112:37
R-1,11/28/2005,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.22,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05110G01R01,,,150955,11:48,,,,R-138684Sulfate3.22GF05110G01R0111:48
R-1,01/25/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.37,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF06010G01R01,,,154721,12:00,,,,R-138742Sulfate3.37GF06010G01R0112:00
R-1,07/06/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.9,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF060500G01R01,,,166714,10:25,,,,R-138904Sulfate2.9GF060500G01R0110:25
R-1,10/26/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.98,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF061000G01R01,,,175118,14:40,,,,R-139016Sulfate2.98GF061000G01R0114:40
R-1,03/07/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.9,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070200G01R01,,,182055,10:46,,,,R-139148Sulfate2.9GF070200G01R0110:46
R-1,06/11/2007,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,2.83,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070600G01R20,,,187706,11:51,,,,R-139244Sulfate2.83GF070600G01R2011:51
R-1,08/13/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.66,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070800G01R01,,,191539,12:21,,,,R-139307Sulfate2.66GF070800G01R0112:21
R-1,11/09/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.63,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-08-8066,INV,Mortandad Canyon Water IGWMP NOV 07,08-145,14:15,,,,R-139395Sulfate2.63CASA-08-806614:15
R-1,02/22/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.75,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-10453,INV,Mortandad Watershed GW Sampling Q3 Feb. 2008,08-685,14:40,,,,R-139500Sulfate2.75CAMO-08-1045314:40
R-1,05/20/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.52,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CAMO-08-12742,INV,Mortandad Watershed Sampling Q4 May 2008,08-1196,10:02,,,,R-139588Sulfate2.52CAMO-08-1274210:02
R-1,08/15/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.48,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CAMO-08-14503,INV,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1698,13:55,,,,R-139675Sulfate2.48CAMO-08-1450313:55
R-1,11/18/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.66,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-790,INV,"Mortandad Watershed Sampling Q2 Nov. 2008, IFWGMP 2008",09-337,12:50,,,,R-139770Sulfate2.66CAMO-09-79012:50
R-1,02/17/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.52,0.1,0.4,,,mg/L,1,WG,,J,I4a,Y,GELC,CAMO-09-2606,INV,"Mortandad Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-920,12:05,,,,R-139861Sulfate2.52CAMO-09-260612:05
R-1,05/01/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.39,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-8171,INV,"Mortandad Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1701,11:00,,,,R-139934Sulfate2.39CAMO-09-817111:00
R-1,08/13/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.37,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-9551,INV,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2878,16:00,,,,R-140038Sulfate2.37CAMO-09-955116:00
R-1,11/16/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.4,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-3126,INV,"Mortandad Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-536,14:35,,,,R-140133Sulfate2.4CAMO-10-312614:35
R-1,02/11/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.57,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-9330,INV,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1817,13:21,,,,R-140220Sulfate2.57CAMO-10-933013:21
R-1,05/03/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.5,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-16740,INV,"Mortandad Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3007,13:20,,,,R-140301Sulfate2.5CAMO-10-1674013:20
R-1,07/13/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.43,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-22843,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3684,14:15,,,,R-140372Sulfate2.43CAMO-10-2284314:15
R-1,11/12/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.49,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-1260,INV,"Mortandad Watershed Sampling Q2, November 2010, IFWGMP 2010",11-499,10:16,,,,R-140494Sulfate2.49CAMO-11-126010:16
R-1,02/14/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.47,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-4638,INV,"Mortandad Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1348,13:14,,,,R-140588Sulfate2.47CAMO-11-463813:14
R-1,06/03/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.5,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-10748,INV,"Mortandad Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2615,11:53,,,,R-140697Sulfate2.5CAMO-11-1074811:53
R-1,08/02/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.26,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-24661,INV,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3001,11:16,,,,R-140757Sulfate2.26CAMO-11-2466111:16
R-1,11/18/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.29,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-12-1475,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-384,15:06,,,,R-140865Sulfate2.29CAMO-12-147515:06
R-1,10/30/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.39,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-13-24257,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-247,11:51,,,,R-141212Sulfate2.39CAMO-13-2425711:51
R-1,11/18/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.38,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-45761,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2506,13:39,,,,R-141596Sulfate2.38CAMO-14-4576113:39
R-1,11/10/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.34,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-90226,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-265,11:13,,,,R-141953Sulfate2.34CAMO-15-9022611:13
R-1,05/04/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.19,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-95796,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1147,11:51,,,,R-142128Sulfate2.19CAMO-15-9579611:51
R-1,11/20/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.26,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-106117,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-389,11:54,,,,R-142328Sulfate2.26CAMO-16-10611711:54
R-1,05/04/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.27,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-115271,INV,Mortandad/Sandia Q3 MY2016,2016-1149,14:03,,,,R-142494Sulfate2.27CAMO-16-11527114:03
R-1,11/15/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.28,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-17-127244,INV,Mort/Sandia_Mort MY2017 Q1,2017-469,10:47,,,,R-142689Sulfate2.28CAMO-17-12724410:47
R-11,05/17/2005,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,5.99,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05050G11R90,,,136847,11:25,,,,R-1138489Sulfate5.99GF05050G11R9011:25
R-11,08/03/2005,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,6.29,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05080G11R01,,,142495,11:05,,,,R-1138567Sulfate6.29GF05080G11R0111:05
R-11,11/08/2005,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,6.61,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05110G11R01,,,149897,12:53,,,,R-1138664Sulfate6.61GF05110G11R0112:53
R-11,02/03/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,7.09,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF06010G11R01,,,155408,12:40,,,,R-1138751Sulfate7.09GF06010G11R0112:40
R-11,07/10/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.04,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF060500G11R01,,,166962,09:48,,,,R-1138908Sulfate8.04GF060500G11R0109:48
R-11,10/10/2006,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,7.95,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF061000G11R90,,,173943,13:33,,,,R-1139000Sulfate7.95GF061000G11R9013:33
R-11,02/13/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,9.31,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070200G11R01,,,180796,09:56,,,,R-1139126Sulfate9.31GF070200G11R0109:56
R-11,06/13/2007,EPA:300.0,Sulfate,SO4(-2),RE,REG,F,Y,9,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070600G11R01,,,187921,10:26,,,,R-1139246Sulfate9GF070600G11R0110:26
R-11,08/17/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.57,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070800G11R01,,,191952,12:49,,,,R-1139311Sulfate8.57GF070800G11R0112:49
R-11,11/07/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,7.77,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-08-7433,IGMP,Sandia Canyon Water IGMP NOV 07,08-136,16:35,,,,R-1139393Sulfate7.77CASA-08-743316:35
R-11,02/06/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.08,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-08-10546,INV,Sandia Watershed GW Sampling Q3 Feb. 2008,08-591,14:40,,,,R-1139484Sulfate8.08CASA-08-1054614:40
R-11,05/12/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.68,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CASA-08-12870,INV,Sandia Watershed Sampling Q4 May 2008,08-1123,11:25,,,,R-1139580Sulfate8.68CASA-08-1287011:25
R-11,08/11/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.6,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CASA-08-14383,INV,"Sandia Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1645,12:00,,,,R-1139671Sulfate8.6CASA-08-1438312:00
R-11,11/05/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,7.91,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CASA-09-883,INV,"Sandia Watershed Sampling Q2 Nov. 2008, IFWGMP 2008",09-219,12:00,,,,R-1139757Sulfate7.91CASA-09-88312:00
R-11,02/05/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.16,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CASA-09-2784,INV,"Sandia Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-817,11:50,,,,R-1139849Sulfate8.16CASA-09-278411:50
R-11,04/29/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.64,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-8275,INV,"Sandia Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1662,12:05,,,,R-1139932Sulfate8.64CASA-09-827512:05
R-11,08/10/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.41,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-10364,INV,"Sandia Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2826,13:00,,,,R-1140035Sulfate8.41CASA-09-1036413:00
R-11,11/18/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.26,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-3715,INV,"Sandia Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-595,14:13,,,,R-1140135Sulfate8.26CASA-10-371514:13
R-11,01/29/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.91,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-9461,INV,"Sandia Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1502,12:10,,,,R-1140207Sulfate8.91CASA-10-946112:10
R-11,05/05/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.73,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-16777,INV,"Sandia Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3068,14:47,,,,R-1140303Sulfate8.73CASA-10-1677714:47
R-11,07/08/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.63,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-22658,INV,"Sandia Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3622,12:50,,,,R-1140367Sulfate8.63CASA-10-2265812:50
R-11,11/11/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,8.18,0.1,0.4,,,mg/L,1,WG,,J+,I6b,Y,GELC,CASA-11-1370,INV,"Sandia Watershed Sampling Q2, November 2010, IFWGMP 2010",11-492,13:07,,,,R-1140493Sulfate8.18CASA-11-137013:07
R-11,02/25/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,9.56,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-4559,INV,"Sandia Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1456,11:10,,,,R-1140599Sulfate9.56CASA-11-455911:10
R-11,05/23/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.6,0.1,0.4,,,mg/L,1,WG,,J+,I6b,Y,GELC,CASA-11-10810,INV,"Sandia Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2498,11:54,,,,R-1140686Sulfate10.6CASA-11-1081011:54
R-11,08/12/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,9.45,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-24779,INV,"Sandia Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3193,11:09,,,,R-1140767Sulfate9.45CASA-11-2477911:09
R-11,11/16/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,6.71,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-1380,INV,"Sandia Watershed Sampling Q1, November 2011, Interim Plan 2011",12-366,10:27,,,,R-1140863Sulfate6.71CASA-12-138010:27
R-11,03/07/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.1,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-11713,INV,Sandia Watershed Sampling,12-1058,11:22,,,,R-1140975Sulfate11.1CASA-12-1171311:22
R-11,05/21/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,12.2,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-14062,INV,Sandia (Chromium Monitoring) Q3 Watershed Sampling,12-1311,09:34,,,,R-1141050Sulfate12.2CASA-12-1406209:34
R-11,08/17/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,12,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-21647,INV,Sandia (Chromium Monitoring) Q4 Watershed Sampling,12-1508,11:01,,,,R-1141138Sulfate12CASA-12-2164711:01
R-11,11/05/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.4,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-24217,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_SANDIA,2013-270,11:50,,,,R-1141218Sulfate13.4CASA-13-2421711:50
R-11,02/04/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.1,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-28361,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q2 Watershed Sampling_SANDIA,2013-507,11:59,,,,R-1141309Sulfate13.1CASA-13-2836111:59
R-11,05/13/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,15.4,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-30550,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_SANDIA,2013-840,13:49,,,,R-1141407Sulfate15.4CASA-13-3055013:49
R-11,07/12/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.9,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-36992,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q4 Watershed Sampling_SANDIA,2013-1129,12:03,,,,R-1141467Sulfate14.9CASA-13-3699212:03
R-11,11/05/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.5,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-45712,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_SANDIA,2014-2394,12:35,,,,R-1141583Sulfate14.5CASA-14-4571212:35
R-11,01/09/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.1,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-49693,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q2 Watershed Sampling_Sandia,2014-2756,12:51,,,,R-1141648Sulfate14.1CASA-14-4969312:51
R-11,05/08/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.3,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-75532,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Sandia,2014-3374,13:05,,,,R-1141767Sulfate14.3CASA-14-7553213:05
R-11,07/11/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.8,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-81522,INV,Sandia (Chromium Investigation) MY2014 Q4 Watershed Sampling,2014-3790,10:07,,,,R-1141831Sulfate14.8CASA-14-8152210:07
R-11,11/19/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-90257,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Sandia,2015-393,15:05,,,,R-1141962Sulfate14CASA-15-9025715:05
R-11,02/12/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,12.8,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-92518,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q2 Watershed Sampling_Sandia,2015-792,11:35,,,,R-1142047Sulfate12.8CASA-15-9251811:35
R-11,05/14/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.4,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-95827,INV,Mortandad/Sandia (Chromium and General Surv.) MY2015 Q3 Watershed Sampling_Sandia,2015-1214,11:51,,,,R-1142138Sulfate13.4CASA-15-9582711:51
R-11,08/07/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.1,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-15-102647,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Sandia,2015-2090,11:02,,,,R-1142223Sulfate13.1CASA-15-10264711:02
R-11,11/11/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.7,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-106253,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Sandia Canyon,2016-315,11:28,,,,R-1142319Sulfate11.7CASA-16-10625311:28
R-11,02/08/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.5,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-110063,INV,Mortandad/Sandia Q2 MY2016_Sandia,2016-704,13:38,,,,R-1142408Sulfate11.5CASA-16-11006313:38
R-11,05/17/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.6,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-115488,INV,Mortandad/Sandia Q3 MY2016_Sandia,2016-1222,14:06,,,,R-1142507Sulfate11.6CASA-16-11548814:06
R-11,08/09/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.5,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-16-124340,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Sandia,2016-1998,11:00,,,,R-1142591Sulfate11.5CASA-16-12434011:00
R-11,11/16/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.6,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-17-127290,INV,Mort/Sandia_Sand MY2017 Q1,2017-498,14:58,,,,R-1142690Sulfate10.6CASA-17-12729014:58
R-11,02/09/2017,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.4,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CASA-17-129323,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-1005,11:43,,,,R-1142775Sulfate10.4CASA-17-12932311:43
R-13,04/18/2002,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.13,0.06,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GEL,GW13-02-45568,INV,Additional SWMU 21-024(j) DP Site,727S,13:14,,,,R-1337364Sulfate3.13GW13-02-4556813:14
R-13,07/03/2002,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.79,0.19,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GEL,GW13-02-46375,INV,North Ancho Cyn Aggregate Area - SWMU 39-007(a),940S,16:00,,,,R-1337440Sulfate2.79GW13-02-4637516:00
R-13,10/28/2002,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,2.99,0.19,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GEL,GW13-02-49493,INV,"TA-21, MDA A, Downslope 2 Drainage Soil Samples, 21-014",1336S,00:00,,,,R-1337557Sulfate2.99GW13-02-4949300:00
R-13,01/27/2003,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.07,0.19,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GEL,GW13-03-50450,INV,"CdV-37, DX site, 2ndQtr gw sampling at r-",1547S,00:00,,,,R-1337648Sulfate3.07GW13-03-5045000:00
R-13,05/22/2003,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,3.06,0.19,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GEL,GW05-03-51694,INV,Waste Characterization - Upper Canada del Buey,1770S,00:00,,,,R-1337763Sulfate3.06GW05-03-5169400:00
